country_name,ccode,stateabb,date,year,quarter,month,n_events,n_dissent_events,frac_dissent_events,pi,eta
Colombia,100,COL,1992-03-01,1992.0,1,3.0,199.0,2.0,0.010050251256281407,0.011602460340563397,-4.57632097
Colombia,100,COL,1992-04-01,1992.0,2,4.0,125.0,6.0,0.048,0.0479151425806414,-3.06155821
Colombia,100,COL,1992-05-01,1992.0,2,5.0,183.0,7.0,0.03825136612021858,0.03724599745068369,-3.3049615
Colombia,100,COL,1992-06-01,1992.0,2,6.0,144.0,6.0,0.041666666666666664,0.040762779716596725,-3.21566456
Colombia,100,COL,1992-07-01,1992.0,3,7.0,161.0,6.0,0.037267080745341616,0.035029200018648704,-3.37897453
Colombia,100,COL,1992-08-01,1992.0,3,8.0,112.0,3.0,0.026785714285714284,0.028839201351751505,-3.62241199
Colombia,100,COL,1992-09-01,1992.0,3,9.0,87.0,4.0,0.04597701149425287,0.046605414038248943,-3.14095798
Colombia,100,COL,1992-10-01,1992.0,4,10.0,111.0,5.0,0.04504504504504504,0.03831607643334053,-3.27933848
Colombia,100,COL,1992-11-01,1992.0,4,11.0,200.0,6.0,0.03,0.029891342916779397,-3.57644366
Colombia,100,COL,1992-12-01,1992.0,4,12.0,172.0,4.0,0.023255813953488372,0.020932747257287245,-3.98510884
Colombia,100,COL,1993-01-01,1993.0,1,1.0,168.0,0.0,0.0,0.007780484016802348,-5.18790375
Colombia,100,COL,1993-02-01,1993.0,1,2.0,212.0,4.0,0.018867924528301886,0.014474421904542031,-4.33196485
Colombia,100,COL,1993-03-01,1993.0,1,3.0,157.0,0.0,0.0,0.006892581947435455,-5.24394017
Colombia,100,COL,1993-04-01,1993.0,2,4.0,236.0,3.0,0.012711864406779662,0.009210964067319147,-4.82738969
Colombia,100,COL,1993-05-01,1993.0,2,5.0,205.0,1.0,0.004878048780487805,0.006652364926392329,-5.20085323
Colombia,100,COL,1993-06-01,1993.0,2,6.0,148.0,1.0,0.006756756756756757,0.006562158237996979,-5.19479935
Colombia,100,COL,1993-07-01,1993.0,3,7.0,184.0,1.0,0.005434782608695652,0.006754135153878196,-5.16976533
Colombia,100,COL,1993-08-01,1993.0,3,8.0,179.0,2.0,0.0111731843575419,0.011157523851311588,-4.64399545
Colombia,100,COL,1993-09-01,1993.0,3,9.0,204.0,4.0,0.0196078431372549,0.015768360796358863,-4.25490354
Colombia,100,COL,1993-10-01,1993.0,4,10.0,192.0,2.0,0.010416666666666666,0.010472407442206563,-4.71560432
Colombia,100,COL,1993-11-01,1993.0,4,11.0,247.0,1.0,0.004048582995951417,0.005450451413119471,-5.35447153
Colombia,100,COL,1993-12-01,1993.0,4,12.0,308.0,2.0,0.006493506493506494,0.006284673007391936,-5.2092445
Colombia,100,COL,1994-01-01,1994.0,1,1.0,238.0,2.0,0.008403361344537815,0.011939257263053322,-4.54969429
Colombia,100,COL,1994-02-01,1994.0,1,2.0,217.0,8.0,0.03686635944700461,0.032299466216622816,-3.46971333
Colombia,100,COL,1994-03-01,1994.0,1,3.0,221.0,5.0,0.02262443438914027,0.021064574043810416,-3.9410199
Colombia,100,COL,1994-04-01,1994.0,2,4.0,190.0,0.0,0.0,0.00519161283427602,-5.51417013
Colombia,100,COL,1994-05-01,1994.0,2,5.0,217.0,0.0,0.0,0.0037624046953136274,-5.80717959
Colombia,100,COL,1994-06-01,1994.0,2,6.0,241.0,3.0,0.012448132780082987,0.014398058213845853,-4.37124106
Colombia,100,COL,1994-07-01,1994.0,3,7.0,223.0,8.0,0.03587443946188341,0.032517928958883204,-3.47889103
Colombia,100,COL,1994-08-01,1994.0,3,8.0,250.0,4.0,0.016,0.01762754189265531,-4.0993406
Colombia,100,COL,1994-09-01,1994.0,3,9.0,241.0,5.0,0.02074688796680498,0.021290887598811727,-3.91169697
Colombia,100,COL,1994-10-01,1994.0,4,10.0,216.0,4.0,0.018518518518518517,0.020020629235142078,-3.98538269
Colombia,100,COL,1994-11-01,1994.0,4,11.0,216.0,6.0,0.027777777777777776,0.023463338104340686,-3.83161318
Colombia,100,COL,1994-12-01,1994.0,4,12.0,194.0,0.0,0.0,0.004960264251963997,-5.64917242
Colombia,100,COL,1995-01-01,1995.0,1,1.0,213.0,0.0,0.0,0.0026325266497196323,-6.21370237
Colombia,100,COL,1995-02-01,1995.0,1,2.0,166.0,0.0,0.0,0.003290659123112519,-6.07502808
Colombia,100,COL,1995-03-01,1995.0,1,3.0,252.0,3.0,0.011904761904761904,0.008614821614986832,-4.91938254
Colombia,100,COL,1995-04-01,1995.0,2,4.0,232.0,1.0,0.004310344827586207,0.006023102423223315,-5.32094286
Colombia,100,COL,1995-05-01,1995.0,2,5.0,260.0,3.0,0.011538461538461539,0.009669503459956425,-4.748697
Colombia,100,COL,1995-06-01,1995.0,2,6.0,334.0,3.0,0.008982035928143712,0.00856670236251979,-4.88019125
Colombia,100,COL,1995-07-01,1995.0,3,7.0,233.0,0.0,0.0,0.006255611008943153,-5.30138268
Colombia,100,COL,1995-08-01,1995.0,3,8.0,236.0,8.0,0.03389830508474576,0.02486336228054447,-3.73288148
Colombia,100,COL,1995-09-01,1995.0,3,9.0,271.0,2.0,0.007380073800738007,0.009819782526338033,-4.74703346
Colombia,100,COL,1995-10-01,1995.0,4,10.0,330.0,2.0,0.006060606060606061,0.007564050007460845,-4.97893117
Colombia,100,COL,1995-11-01,1995.0,4,11.0,306.0,6.0,0.0196078431372549,0.018119478596344447,-4.08656786
Colombia,100,COL,1995-12-01,1995.0,4,12.0,316.0,5.0,0.015822784810126583,0.016421036784401388,-4.20738576
Colombia,100,COL,1996-01-01,1996.0,1,1.0,353.0,7.0,0.019830028328611898,0.01582940383193211,-4.20356607
Colombia,100,COL,1996-02-01,1996.0,1,2.0,295.0,1.0,0.003389830508474576,0.0074308080381068715,-5.03958084
Colombia,100,COL,1996-03-01,1996.0,1,3.0,302.0,6.0,0.019867549668874173,0.017040641239681818,-4.15105723
Colombia,100,COL,1996-04-01,1996.0,2,4.0,285.0,4.0,0.014035087719298246,0.016629022312258292,-4.17748055
Colombia,100,COL,1996-05-01,1996.0,2,5.0,314.0,7.0,0.022292993630573247,0.021366759918154288,-3.8868551
Colombia,100,COL,1996-06-01,1996.0,2,6.0,314.0,3.0,0.009554140127388535,0.011157978524250165,-4.59855637
Colombia,100,COL,1996-07-01,1996.0,3,7.0,297.0,5.0,0.016835016835016835,0.018532304262623076,-4.05250072
Colombia,100,COL,1996-08-01,1996.0,3,8.0,304.0,12.0,0.039473684210526314,0.03615996270274807,-3.32613782
Colombia,100,COL,1996-09-01,1996.0,3,9.0,367.0,9.0,0.02452316076294278,0.021000135474809983,-3.89209403
Colombia,100,COL,1996-10-01,1996.0,4,10.0,338.0,3.0,0.008875739644970414,0.010347165949420763,-4.66830528
Colombia,100,COL,1996-11-01,1996.0,4,11.0,284.0,1.0,0.0035211267605633804,0.007556201722121091,-5.01512968
Colombia,100,COL,1996-12-01,1996.0,4,12.0,285.0,5.0,0.017543859649122806,0.013418062904308798,-4.37582961
Colombia,100,COL,1997-01-01,1997.0,1,1.0,327.0,4.0,0.012232415902140673,0.01334030581756336,-4.39130929
Colombia,100,COL,1997-02-01,1997.0,1,2.0,383.0,7.0,0.018276762402088774,0.016693926765199273,-4.13150743
Colombia,100,COL,1997-03-01,1997.0,1,3.0,343.0,3.0,0.008746355685131196,0.009557986996699063,-4.76305726
Colombia,100,COL,1997-04-01,1997.0,2,4.0,397.0,7.0,0.017632241813602016,0.016224812753279947,-4.17051978
Colombia,100,COL,1997-05-01,1997.0,2,5.0,345.0,2.0,0.005797101449275362,0.00878433891196348,-4.80715933
Colombia,100,COL,1997-06-01,1997.0,2,6.0,304.0,9.0,0.029605263157894735,0.02728598625619158,-3.63046483
Colombia,100,COL,1997-07-01,1997.0,3,7.0,361.0,11.0,0.030470914127423823,0.031830962327722645,-3.45692558
Colombia,100,COL,1997-08-01,1997.0,3,8.0,305.0,5.0,0.01639344262295082,0.016430884084212487,-4.17692791
Colombia,100,COL,1997-09-01,1997.0,3,9.0,324.0,8.0,0.024691358024691357,0.025611299665694354,-3.68183413
Colombia,100,COL,1997-10-01,1997.0,4,10.0,404.0,13.0,0.03217821782178218,0.028493951637387625,-3.56622724
Colombia,100,COL,1997-11-01,1997.0,4,11.0,304.0,4.0,0.013157894736842105,0.017602587915807065,-4.10742414
Colombia,100,COL,1997-12-01,1997.0,4,12.0,281.0,8.0,0.028469750889679714,0.027554252774233005,-3.63204296
Colombia,100,COL,1998-01-01,1998.0,1,1.0,327.0,8.0,0.024464831804281346,0.02511739530893095,-3.70904136
Colombia,100,COL,1998-02-01,1998.0,1,2.0,362.0,6.0,0.016574585635359115,0.01714054075671705,-4.10307579
Colombia,100,COL,1998-03-01,1998.0,1,3.0,363.0,5.0,0.013774104683195593,0.015378389392002093,-4.21888479
Colombia,100,COL,1998-04-01,1998.0,2,4.0,313.0,6.0,0.019169329073482427,0.01902964956859839,-4.01227281
Colombia,100,COL,1998-05-01,1998.0,2,5.0,257.0,6.0,0.023346303501945526,0.01998844311427719,-3.99039299
Colombia,100,COL,1998-06-01,1998.0,2,6.0,272.0,0.0,0.0,0.00604433506278065,-5.26586732
Colombia,100,COL,1998-07-01,1998.0,3,7.0,313.0,5.0,0.01597444089456869,0.015042862054435576,-4.29210792
Colombia,100,COL,1998-08-01,1998.0,3,8.0,288.0,7.0,0.024305555555555556,0.024534358246235875,-3.77025541
Colombia,100,COL,1998-09-01,1998.0,3,9.0,291.0,5.0,0.01718213058419244,0.018539185865088733,-4.03501684
Colombia,100,COL,1998-10-01,1998.0,4,10.0,330.0,8.0,0.024242424242424242,0.023482370188019363,-3.77921565
Colombia,100,COL,1998-11-01,1998.0,4,11.0,303.0,4.0,0.013201320132013201,0.014304262676567833,-4.33124367
Colombia,100,COL,1998-12-01,1998.0,4,12.0,226.0,2.0,0.008849557522123894,0.008650501842283413,-4.89787235
Colombia,100,COL,1999-01-01,1999.0,1,1.0,308.0,1.0,0.003246753246753247,0.006309207331486084,-5.20960079
Colombia,100,COL,1999-02-01,1999.0,1,2.0,272.0,5.0,0.01838235294117647,0.015473264290325098,-4.25030588
Colombia,100,COL,1999-03-01,1999.0,1,3.0,239.0,4.0,0.016736401673640166,0.014438414804372036,-4.31434686
Colombia,100,COL,1999-04-01,1999.0,2,4.0,212.0,2.0,0.009433962264150943,0.012211082710668961,-4.56573455
Colombia,100,COL,1999-05-01,1999.0,2,5.0,208.0,2.0,0.009615384615384616,0.012923916106395103,-4.48786054
Colombia,100,COL,1999-06-01,1999.0,2,6.0,244.0,4.0,0.01639344262295082,0.013861222602899336,-4.36160448
Colombia,100,COL,1999-07-01,1999.0,3,7.0,307.0,4.0,0.013029315960912053,0.015234578832949779,-4.26617825
Colombia,100,COL,1999-08-01,1999.0,3,8.0,214.0,5.0,0.02336448598130841,0.017654518239694068,-4.08775794
Colombia,100,COL,1999-09-01,1999.0,3,9.0,234.0,2.0,0.008547008547008548,0.013074841579673669,-4.52160308
Colombia,100,COL,1999-10-01,1999.0,4,10.0,189.0,3.0,0.015873015873015872,0.013026386189491607,-4.42175071
Colombia,100,COL,1999-11-01,1999.0,4,11.0,218.0,2.0,0.009174311926605505,0.011158943131273736,-4.6077403
Colombia,100,COL,1999-12-01,1999.0,4,12.0,191.0,4.0,0.020942408376963352,0.017448059390767937,-4.14666287
Colombia,100,COL,2000-01-01,2e3,1,1.0,264.0,0.0,0.0,0.006558764816781325,-5.24639945
Colombia,100,COL,2000-02-01,2e3,1,2.0,245.0,7.0,0.02857142857142857,0.022288538222197538,-3.85248261
Colombia,100,COL,2000-03-01,2e3,1,3.0,258.0,4.0,0.015503875968992248,0.014325367091300575,-4.32998796
Colombia,100,COL,2000-04-01,2e3,2,4.0,221.0,1.0,0.004524886877828055,0.006416264704451468,-5.2221568
Colombia,100,COL,2000-05-01,2e3,2,5.0,267.0,2.0,0.00749063670411985,0.009311760456468718,-4.85913645
Colombia,100,COL,2000-06-01,2e3,2,6.0,184.0,1.0,0.005434782608695652,0.009964048667746568,-4.76932916
Colombia,100,COL,2000-07-01,2e3,3,7.0,236.0,15.0,0.0635593220338983,0.05974361197498324,-2.78460878
Colombia,100,COL,2000-08-01,2e3,3,8.0,302.0,14.0,0.046357615894039736,0.04622051674782648,-3.06318436
Colombia,100,COL,2000-09-01,2e3,3,9.0,218.0,2.0,0.009174311926605505,0.014807940787411267,-4.32895813
Colombia,100,COL,2000-10-01,2e3,4,10.0,249.0,6.0,0.024096385542168676,0.024913002057028923,-3.7382668
Colombia,100,COL,2000-11-01,2e3,4,11.0,192.0,1.0,0.005208333333333333,0.009287090509535299,-4.82400903
Colombia,100,COL,2000-12-01,2e3,4,12.0,186.0,4.0,0.021505376344086023,0.016440278161325126,-4.18885545
Colombia,100,COL,2001-01-01,2001.0,1,1.0,312.0,6.0,0.019230769230769232,0.019157739223489848,-4.02527513
Colombia,100,COL,2001-02-01,2001.0,1,2.0,301.0,3.0,0.009966777408637873,0.012579874395180605,-4.45534019
Colombia,100,COL,2001-03-01,2001.0,1,3.0,257.0,3.0,0.011673151750972763,0.011998265006203768,-4.52488893
Colombia,100,COL,2001-04-01,2001.0,2,4.0,281.0,4.0,0.014234875444839857,0.012982828442310402,-4.43078803
Colombia,100,COL,2001-05-01,2001.0,2,5.0,313.0,2.0,0.006389776357827476,0.008116313121808775,-4.95011441
Colombia,100,COL,2001-06-01,2001.0,2,6.0,278.0,3.0,0.01079136690647482,0.011003049960962845,-4.6760857
Colombia,100,COL,2001-07-01,2001.0,3,7.0,273.0,2.0,0.007326007326007326,0.010824157684600457,-4.67973473
Colombia,100,COL,2001-08-01,2001.0,3,8.0,261.0,5.0,0.019157088122605363,0.017318670454374754,-4.10490981
Colombia,100,COL,2001-09-01,2001.0,3,9.0,262.0,6.0,0.022900763358778626,0.019459042453347276,-4.0021867
Colombia,100,COL,2001-10-01,2001.0,4,10.0,227.0,0.0,0.0,0.005908542320521923,-5.35719447
Colombia,100,COL,2001-11-01,2001.0,4,11.0,200.0,2.0,0.01,0.009075624465167605,-4.83647661
Colombia,100,COL,2001-12-01,2001.0,4,12.0,173.0,3.0,0.017341040462427744,0.014238081171596337,-4.38207788
Colombia,100,COL,2002-01-01,2002.0,1,1.0,294.0,3.0,0.01020408163265306,0.00873002573847684,-4.87614318
Colombia,100,COL,2002-02-01,2002.0,1,2.0,264.0,0.0,0.0,0.004490440670316598,-5.62668806
Colombia,100,COL,2002-03-01,2002.0,1,3.0,204.0,2.0,0.00980392156862745,0.009839886004169556,-4.77376471
Colombia,100,COL,2002-04-01,2002.0,2,4.0,201.0,5.0,0.024875621890547265,0.020267126383942898,-3.95359196
Colombia,100,COL,2002-05-01,2002.0,2,5.0,293.0,3.0,0.010238907849829351,0.011352472713136386,-4.58631755
Colombia,100,COL,2002-06-01,2002.0,2,6.0,215.0,4.0,0.018604651162790697,0.0183451393900549,-4.14701552
Colombia,100,COL,2002-07-01,2002.0,3,7.0,244.0,1.0,0.004098360655737705,0.006711050340564318,-5.15407884
Colombia,100,COL,2002-08-01,2002.0,3,8.0,277.0,3.0,0.010830324909747292,0.01006281247078249,-4.68409323
Colombia,100,COL,2002-09-01,2002.0,3,9.0,227.0,3.0,0.013215859030837005,0.014505508698210564,-4.36218548
Colombia,100,COL,2002-10-01,2002.0,4,10.0,172.0,4.0,0.023255813953488372,0.019269745451923937,-4.02466618
Colombia,100,COL,2002-11-01,2002.0,4,11.0,195.0,3.0,0.015384615384615385,0.01716704711065928,-4.19314519
Colombia,100,COL,2002-12-01,2002.0,4,12.0,138.0,2.0,0.014492753623188406,0.013805825144435022,-4.43942066
Colombia,100,COL,2003-01-01,2003.0,1,1.0,211.0,4.0,0.018957345971563982,0.01662454629322856,-4.16708452
Colombia,100,COL,2003-02-01,2003.0,1,2.0,191.0,4.0,0.020942408376963352,0.017744343225183125,-4.1610085
Colombia,100,COL,2003-03-01,2003.0,1,3.0,151.0,0.0,0.0,0.005283378206551984,-5.47646366
Colombia,100,COL,2003-04-01,2003.0,2,4.0,147.0,0.0,0.0,0.004225689224207491,-5.70453062
Colombia,100,COL,2003-05-01,2003.0,2,5.0,173.0,2.0,0.011560693641618497,0.011798873560008775,-4.58381976
Colombia,100,COL,2003-06-01,2003.0,2,6.0,152.0,3.0,0.019736842105263157,0.018677432402170277,-4.18376934
Colombia,100,COL,2003-07-01,2003.0,3,7.0,180.0,1.0,0.005555555555555556,0.008265421117890345,-4.94572176
Colombia,100,COL,2003-08-01,2003.0,3,8.0,147.0,3.0,0.02040816326530612,0.016671270282083702,-4.22482437
Colombia,100,COL,2003-09-01,2003.0,3,9.0,126.0,1.0,0.007936507936507936,0.012086256990794651,-4.64542611
Colombia,100,COL,2003-10-01,2003.0,4,10.0,118.0,1.0,0.00847457627118644,0.013207872711856214,-4.54831286
Colombia,100,COL,2003-11-01,2003.0,4,11.0,129.0,6.0,0.046511627906976744,0.0424703936852604,-3.19569519
Colombia,100,COL,2003-12-01,2003.0,4,12.0,115.0,1.0,0.008695652173913044,0.012868277774480102,-4.50896469
Colombia,100,COL,2004-01-01,2004.0,1,1.0,131.0,2.0,0.015267175572519083,0.012735642164159127,-4.47957881
Colombia,100,COL,2004-02-01,2004.0,1,2.0,128.0,0.0,0.0,0.005174389111104157,-5.56863489
Colombia,100,COL,2004-03-01,2004.0,1,3.0,154.0,1.0,0.006493506493506494,0.007001416025001652,-5.19468023
Colombia,100,COL,2004-04-01,2004.0,2,4.0,176.0,1.0,0.005681818181818182,0.0064974900580359865,-5.2022573
Colombia,100,COL,2004-05-01,2004.0,2,5.0,161.0,1.0,0.006211180124223602,0.0067447623307928355,-5.1888755
Colombia,100,COL,2004-06-01,2004.0,2,6.0,151.0,1.0,0.006622516556291391,0.009349753382029237,-4.92666662
Colombia,100,COL,2004-07-01,2004.0,3,7.0,128.0,3.0,0.0234375,0.014174884181046593,-4.36500935
Colombia,100,COL,2004-08-01,2004.0,3,8.0,119.0,1.0,0.008403361344537815,0.007870549265749847,-5.01168796
Colombia,100,COL,2004-09-01,2004.0,3,9.0,115.0,0.0,0.0,0.00367156687228236,-5.94779956
Colombia,100,COL,2004-10-01,2004.0,4,10.0,120.0,0.0,0.0,0.0033551570939233544,-6.08078595
Colombia,100,COL,2004-11-01,2004.0,4,11.0,109.0,1.0,0.009174311926605505,0.004051749912080739,-5.830639
Colombia,100,COL,2004-12-01,2004.0,4,12.0,110.0,0.0,0.0,0.0026340092530460274,-6.40393381
"Venezuela, Bolivarian Republic of",101,VEN,1990-01-01,1990.0,1,1.0,98.0,0.0,0.0,0.002248625196212764,-6.83474932
"Venezuela, Bolivarian Republic of",101,VEN,1990-02-01,1990.0,1,2.0,88.0,0.0,0.0,0.0023203508003518687,-6.40366489
"Venezuela, Bolivarian Republic of",101,VEN,1990-03-01,1990.0,1,3.0,119.0,0.0,0.0,0.0033661481633742722,-5.98489195
"Venezuela, Bolivarian Republic of",101,VEN,1990-04-01,1990.0,2,4.0,83.0,2.0,0.024096385542168676,0.012125682454431493,-4.66192254
"Venezuela, Bolivarian Republic of",101,VEN,1990-05-01,1990.0,2,5.0,82.0,1.0,0.012195121951219513,0.007130658863268846,-5.24722111
"Venezuela, Bolivarian Republic of",101,VEN,1990-06-01,1990.0,2,6.0,104.0,0.0,0.0,0.003347407140203788,-5.97981582
"Venezuela, Bolivarian Republic of",101,VEN,1990-07-01,1990.0,3,7.0,100.0,0.0,0.0,0.0017325323600589008,-6.66826521
"Venezuela, Bolivarian Republic of",101,VEN,1990-08-01,1990.0,3,8.0,155.0,0.0,0.0,0.001982691329076615,-6.60967804
"Venezuela, Bolivarian Republic of",101,VEN,1990-09-01,1990.0,3,9.0,82.0,0.0,0.0,0.002476866610232919,-6.32591793
"Venezuela, Bolivarian Republic of",101,VEN,1990-10-01,1990.0,4,10.0,67.0,0.0,0.0,0.00502545996402265,-5.84992793
"Venezuela, Bolivarian Republic of",101,VEN,1990-11-01,1990.0,4,11.0,55.0,1.0,0.01818181818181818,0.01119490087262101,-4.79773029
"Venezuela, Bolivarian Republic of",101,VEN,1990-12-01,1990.0,4,12.0,90.0,2.0,0.022222222222222223,0.01600477392804458,-4.39805209
"Venezuela, Bolivarian Republic of",101,VEN,1991-01-01,1991.0,1,1.0,40.0,0.0,0.0,0.007654975413094654,-5.29336393
"Venezuela, Bolivarian Republic of",101,VEN,1991-02-01,1991.0,1,2.0,36.0,0.0,0.0,0.003698993855174871,-5.89318986
"Venezuela, Bolivarian Republic of",101,VEN,1991-03-01,1991.0,1,3.0,90.0,0.0,0.0,0.002745814584947006,-6.23006651
"Venezuela, Bolivarian Republic of",101,VEN,1991-04-01,1991.0,2,4.0,58.0,0.0,0.0,0.0023794318534343458,-6.23757066
"Venezuela, Bolivarian Republic of",101,VEN,1991-05-01,1991.0,2,5.0,83.0,0.0,0.0,0.0033386477089388197,-5.97125618
"Venezuela, Bolivarian Republic of",101,VEN,1991-06-01,1991.0,2,6.0,84.0,1.0,0.011904761904761904,0.008003684263459055,-5.11699303
"Venezuela, Bolivarian Republic of",101,VEN,1991-07-01,1991.0,3,7.0,56.0,1.0,0.017857142857142856,0.009718082808713025,-4.84513711
"Venezuela, Bolivarian Republic of",101,VEN,1991-08-01,1991.0,3,8.0,78.0,0.0,0.0,0.005615341187636234,-5.40651672
"Venezuela, Bolivarian Republic of",101,VEN,1991-09-01,1991.0,3,9.0,82.0,1.0,0.012195121951219513,0.008785385556840166,-5.01742051
"Venezuela, Bolivarian Republic of",101,VEN,1991-10-01,1991.0,4,10.0,58.0,0.0,0.0,0.005395383230162982,-5.53162309
"Venezuela, Bolivarian Republic of",101,VEN,1991-11-01,1991.0,4,11.0,96.0,1.0,0.010416666666666666,0.006802903538412098,-5.23975775
"Venezuela, Bolivarian Republic of",101,VEN,1991-12-01,1991.0,4,12.0,57.0,0.0,0.0,0.005565750164568304,-5.5105616
"Venezuela, Bolivarian Republic of",101,VEN,1992-01-01,1992.0,1,1.0,80.0,0.0,0.0,0.007249891239376669,-5.22920239
"Venezuela, Bolivarian Republic of",101,VEN,1992-02-01,1992.0,1,2.0,220.0,4.0,0.01818181818181818,0.0170401502734359,-4.20167241
"Venezuela, Bolivarian Republic of",101,VEN,1992-03-01,1992.0,1,3.0,227.0,4.0,0.01762114537444934,0.014735867206727942,-4.31507455
"Venezuela, Bolivarian Republic of",101,VEN,1992-04-01,1992.0,2,4.0,135.0,1.0,0.007407407407407408,0.009434635170787202,-4.84563545
"Venezuela, Bolivarian Republic of",101,VEN,1992-05-01,1992.0,2,5.0,131.0,1.0,0.007633587786259542,0.008506053630385688,-5.04365062
"Venezuela, Bolivarian Republic of",101,VEN,1992-06-01,1992.0,2,6.0,139.0,1.0,0.007194244604316547,0.005647429931007262,-5.486775
"Venezuela, Bolivarian Republic of",101,VEN,1992-07-01,1992.0,3,7.0,144.0,0.0,0.0,0.002326973253614144,-6.38913803
"Venezuela, Bolivarian Republic of",101,VEN,1992-08-01,1992.0,3,8.0,121.0,0.0,0.0,0.0019061424533373913,-6.57226269
"Venezuela, Bolivarian Republic of",101,VEN,1992-09-01,1992.0,3,9.0,109.0,0.0,0.0,0.001760621547442997,-6.64201195
"Venezuela, Bolivarian Republic of",101,VEN,1992-10-01,1992.0,4,10.0,140.0,0.0,0.0,0.0025272911859759513,-6.26744802
"Venezuela, Bolivarian Republic of",101,VEN,1992-11-01,1992.0,4,11.0,276.0,2.0,0.007246376811594203,0.00701560516280286,-5.11250728
"Venezuela, Bolivarian Republic of",101,VEN,1992-12-01,1992.0,4,12.0,179.0,4.0,0.0223463687150838,0.013666635984744423,-4.44770966
"Venezuela, Bolivarian Republic of",101,VEN,1993-01-01,1993.0,1,1.0,167.0,0.0,0.0,0.0028934869401717575,-6.22084272
"Venezuela, Bolivarian Republic of",101,VEN,1993-02-01,1993.0,1,2.0,195.0,0.0,0.0,0.0012762143215446775,-7.06681887
"Venezuela, Bolivarian Republic of",101,VEN,1993-03-01,1993.0,1,3.0,252.0,0.0,0.0,8.891103722968565e-4,-7.45151523
"Venezuela, Bolivarian Republic of",101,VEN,1993-04-01,1993.0,2,4.0,182.0,0.0,0.0,5.858861667303851e-4,-7.87602191
"Venezuela, Bolivarian Republic of",101,VEN,1993-05-01,1993.0,2,5.0,239.0,0.0,0.0,4.996024181753834e-4,-7.97748389
"Venezuela, Bolivarian Republic of",101,VEN,1993-06-01,1993.0,2,6.0,219.0,0.0,0.0,4.5020396090771493e-4,-8.09489629
"Venezuela, Bolivarian Republic of",101,VEN,1993-07-01,1993.0,3,7.0,161.0,0.0,0.0,6.24454975933562e-4,-7.91660414
"Venezuela, Bolivarian Republic of",101,VEN,1993-08-01,1993.0,3,8.0,225.0,0.0,0.0,4.930915250767256e-4,-7.95412035
"Venezuela, Bolivarian Republic of",101,VEN,1993-09-01,1993.0,3,9.0,165.0,0.0,0.0,6.535505018844117e-4,-7.59196609
"Venezuela, Bolivarian Republic of",101,VEN,1993-10-01,1993.0,4,10.0,176.0,0.0,0.0,0.0011419664241901224,-7.0582149
"Venezuela, Bolivarian Republic of",101,VEN,1993-11-01,1993.0,4,11.0,237.0,1.0,0.004219409282700422,0.0018859590760097857,-6.57055307
"Venezuela, Bolivarian Republic of",101,VEN,1993-12-01,1993.0,4,12.0,230.0,0.0,0.0,0.0023476522261571204,-6.33420333
"Venezuela, Bolivarian Republic of",101,VEN,1994-01-01,1994.0,1,1.0,238.0,2.0,0.008403361344537815,0.004961981555665879,-5.5575897
"Venezuela, Bolivarian Republic of",101,VEN,1994-02-01,1994.0,1,2.0,210.0,0.0,0.0,0.002829240691802921,-6.18873927
"Venezuela, Bolivarian Republic of",101,VEN,1994-03-01,1994.0,1,3.0,213.0,1.0,0.004694835680751174,0.0033999959197877423,-5.87508531
"Venezuela, Bolivarian Republic of",101,VEN,1994-04-01,1994.0,2,4.0,209.0,1.0,0.004784688995215311,0.003488965644368483,-5.99242511
"Venezuela, Bolivarian Republic of",101,VEN,1994-05-01,1994.0,2,5.0,217.0,0.0,0.0,0.0023489607143914334,-6.25946632
"Venezuela, Bolivarian Republic of",101,VEN,1994-06-01,1994.0,2,6.0,220.0,1.0,0.004545454545454545,0.003350625627036331,-6.05262928
"Venezuela, Bolivarian Republic of",101,VEN,1994-07-01,1994.0,3,7.0,215.0,0.0,0.0,0.002418805128638352,-6.23719313
"Venezuela, Bolivarian Republic of",101,VEN,1994-08-01,1994.0,3,8.0,231.0,2.0,0.008658008658008658,0.004478454808155109,-5.59215626
"Venezuela, Bolivarian Republic of",101,VEN,1994-09-01,1994.0,3,9.0,162.0,0.0,0.0,0.0026515746245191854,-6.25178078
"Venezuela, Bolivarian Republic of",101,VEN,1994-10-01,1994.0,4,10.0,173.0,0.0,0.0,0.0019708791961239695,-6.63876268
"Venezuela, Bolivarian Republic of",101,VEN,1994-11-01,1994.0,4,11.0,209.0,1.0,0.004784688995215311,0.0023273428090452813,-6.29727707
"Venezuela, Bolivarian Republic of",101,VEN,1994-12-01,1994.0,4,12.0,219.0,0.0,0.0,0.0015291367476031913,-6.76632335
"Venezuela, Bolivarian Republic of",101,VEN,1995-01-01,1995.0,1,1.0,182.0,0.0,0.0,0.0016652199827028047,-6.745306
"Venezuela, Bolivarian Republic of",101,VEN,1995-02-01,1995.0,1,2.0,143.0,1.0,0.006993006993006993,0.002839734825300391,-6.18242398
"Venezuela, Bolivarian Republic of",101,VEN,1995-03-01,1995.0,1,3.0,225.0,0.0,0.0,0.0016273406466803142,-6.69511109
"Venezuela, Bolivarian Republic of",101,VEN,1995-04-01,1995.0,2,4.0,163.0,0.0,0.0,0.0019026893761694566,-6.55314716
